,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
94,63,13,[7 6],0,-5.0,0,,,False,[7 7],-5.0,7.091458714872406e-05,1.0823976549122194,0.0,0.061865538358688354
95,63,14,[7 7],0,0.0,0,,,False,[7 8],0.0,5.348690582620416e-05,0.8163919972258595,0.0,0.7229646444320679
96,63,15,[7 8],0,0.0,0,,,False,[8 8],0.0,6.523265332533127e-05,0.9956720305648817,0.0,0.9377695322036743
97,63,16,[8 8],0,6.0,0,,,False,[8 9],6.0,7.176355295657888e-05,1.0953557589704934,0.0,-0.04412463307380676
98,63,17,[8 9],1,-3.0,0,,,False,[9 9],-3.0,6.962020901491626e-05,1.0626410447007697,0.0,0.20792755484580994
99,63,18,[9 9],0,-1.0,-10,,,True,[-1 -1],-1.0,6.61977787653029e-05,1.010403125462615,0.0,-0.8112142086029053
100,78,0,[0 0],0,0.0,0,,,False,[0 1],0.0,5.3360232954811566e-05,0.8144585386181292,1.0,4.585157871246338
101,78,1,[0 1],1,0.0,0,,,False,[1 1],0.0,6.158199143545345e-05,0.9399505206843541,1.0,5.130285739898682
102,78,2,[1 1],0,0.0,0,,,False,[1 2],0.0,6.407514329210417e-05,0.9780044928145063,1.0,6.149108409881592
103,78,3,[1 2],0,0.0,0,,,False,[1 3],0.0,6.433256487448846e-05,0.981933621196967,1.0,5.8168463706970215
104,78,4,[1 3],1,0.0,0,,,False,[2 3],0.0,6.495179098937342e-05,0.9913851166023655,1.0,5.103344917297363
105,78,5,[2 3],0,0.0,0,,,False,[2 4],0.0,6.296472574247831e-05,0.9610557464420889,1.0,4.856152534484863
106,78,6,[2 4],1,0.0,0,,,False,[3 4],0.0,6.639913214150763e-05,1.013476462430023,1.0,4.424213886260986
107,78,7,[3 4],1,0.0,0,,,False,[4 4],0.0,6.712804275100866e-05,1.0246021160661345,1.0,3.8941760063171387
108,78,8,[4 4],0,0.0,0,,,False,[5 4],0.0,6.662250182963685e-05,1.0168858431559162,0.0,2.9753363132476807
