,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
139,93,5,[2 3],0,0.0,0,,,False,[2 4],0,6.3500127000254e-05,1.0,1.0,2.8041141033172607
140,93,6,[2 4],1,0.0,0,,,False,[3 4],0,6.3500127000254e-05,1.0,1.0,2.3085806369781494
141,93,7,[3 4],0,0.0,0,,,False,[3 5],0,6.3500127000254e-05,1.0,1.0,2.709134340286255
142,93,8,[3 5],0,7.0,0,,,False,[3 6],0,6.3500127000254e-05,1.0,1.0,2.244745969772339
143,93,9,[3 6],1,0.0,0,,,False,[4 6],0,6.3500127000254e-05,1.0,1.0,1.7645093202590942
144,93,10,[4 6],1,0.0,0,,,False,[5 6],0,6.3500127000254e-05,1.0,1.0,2.206810235977173
145,93,11,[5 6],1,0.0,0,,,False,[6 6],0,6.3500127000254e-05,1.0,1.0,2.5949926376342773
146,93,12,[6 6],0,9.0,0,,,False,[6 7],0,6.3500127000254e-05,1.0,1.0,2.8789782524108887
147,93,13,[6 7],0,0.0,0,,,False,[6 8],0,6.3500127000254e-05,1.0,1.0,2.5843300819396973
148,93,14,[6 8],1,0.0,0,,,False,[7 8],0,6.3500127000254e-05,1.0,1.0,2.1679513454437256
149,93,15,[7 8],0,0.0,0,,,False,[7 9],0,6.3500127000254e-05,1.0,1.0,2.5736677646636963
150,93,16,[7 9],1,6.0,0,,,False,[8 9],0,6.3500127000254e-05,1.0,1.0,2.1474549770355225
151,93,17,[8 9],1,-3.0,0,,,False,[9 9],0,6.3500127000254e-05,1.0,1.0,2.5630056858062744
152,93,18,[9 9],0,-1.0,18,,,True,[-1 -1],18,6.3500127000254e-05,1.0,1.0,2.846991777420044
153,99,0,[0 0],0,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
154,99,1,[0 1],0,0.0,0,,,False,[0 2],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
155,99,2,[0 2],1,0.0,0,,,False,[1 2],0,6.3500127000254e-05,1.0,1.0,2.561541795730591
156,99,3,[1 2],1,5.0,0,,,False,[2 2],0,6.3500127000254e-05,1.0,1.0,2.9355266094207764
157,99,4,[2 2],0,0.0,0,,,False,[2 3],0,6.3500127000254e-05,1.0,1.0,3.4772133827209473
158,99,5,[2 3],0,0.0,0,,,False,[2 4],0,6.3500127000254e-05,1.0,1.0,2.8041141033172607
159,99,6,[2 4],1,0.0,0,,,False,[2 5],0,6.3500127000254e-05,1.0,1.0,2.3085806369781494
160,99,7,[2 5],0,0.0,0,,,False,[2 6],0,6.3500127000254e-05,1.0,1.0,1.8100146055221558
161,99,8,[2 6],0,0.0,0,,,False,[2 7],0,6.3500127000254e-05,1.0,1.0,1.4264448881149292
162,99,9,[2 7],1,0.0,0,,,False,[3 7],0,6.3500127000254e-05,1.0,1.0,1.083444595336914
163,99,10,[3 7],1,0.0,0,,,False,[4 7],0,6.3500127000254e-05,1.0,1.0,1.3284776210784912
164,99,11,[4 7],0,0.0,0,,,False,[4 8],0,6.3500127000254e-05,1.0,1.0,1.7591663599014282
165,99,12,[4 8],1,0.0,0,,,False,[5 8],0,6.3500127000254e-05,1.0,1.0,1.3108506202697754
166,99,13,[5 8],1,0.0,0,,,False,[5 9],0,6.3500127000254e-05,1.0,1.0,1.7446000576019287
167,99,14,[5 9],1,-1.0,4,,,True,[-1 -1],4,6.3500127000254e-05,1.0,1.0,1.300266146659851
168,100,0,[0 0],0,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
169,100,1,[0 1],0,0.0,0,,,False,[0 2],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
170,100,2,[0 2],0,0.0,0,,,False,[1 2],0,6.3500127000254e-05,1.0,1.0,2.561541795730591
171,100,3,[1 2],0,5.0,0,,,False,[2 2],0,6.3500127000254e-05,1.0,1.0,2.9355266094207764
172,100,4,[2 2],0,0.0,0,,,False,[2 3],0,6.3500127000254e-05,1.0,1.0,3.4772133827209473
173,100,5,[2 3],0,0.0,0,,,False,[2 4],0,6.3500127000254e-05,1.0,1.0,2.8041141033172607
174,100,6,[2 4],1,0.0,0,,,False,[3 4],0,6.3500127000254e-05,1.0,1.0,2.3085806369781494
175,100,7,[3 4],1,0.0,0,,,False,[4 4],0,6.3500127000254e-05,1.0,1.0,2.709134340286255
176,100,8,[4 4],1,0.0,0,,,False,[4 5],0,6.3500127000254e-05,1.0,1.0,3.0842649936676025
177,100,9,[4 5],1,0.0,0,,,False,[5 5],0,6.3500127000254e-05,1.0,1.0,2.648817300796509
178,100,10,[5 5],1,0.0,0,,,False,[6 5],0,6.3500127000254e-05,1.0,1.0,2.9529433250427246
179,100,11,[6 5],0,0.0,0,,,False,[6 6],0,6.3500127000254e-05,1.0,1.0,3.3432092666625977
180,100,12,[6 6],1,0.0,0,,,False,[7 6],0,6.3500127000254e-05,1.0,1.0,2.8789782524108887
